ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_019911|gb|DQ597340|Homo_sapiens:14:20930222:20930253:Minus	3	5	5.0	0.0
hsa_piR_019368|gb|DQ596603|Homo_sapiens:1:154156432:154156462:Minus	4	5	5.0	0.0
hsa_piR_001633|gb|DQ572216|Homo_sapiens:6:26264808:26264834:Plus	4	5	5.0	0.0
hsa_piR_020326|gb|DQ597916|Homo_sapiens:3:15524502:15524532:Plus	6	6	5.0	0.0
hsa_piR_015249|gb|DQ590830|Homo_sapiens:6:26435795:26435820:Plus	4	4	4.0	0.0
hsa_piR_003076|gb|DQ574161|Homo_sapiens:6:39185436:39185464:Minus	3	4	4.0	0.0
hsa_piR_020345|gb|DQ597945|Homo_sapiens:19:53102826:53102852:Plus	3	4	4.0	0.0
hsa_piR_007788|gb|DQ580606|Homo_sapiens:16:87823111:87823139:Plus	3	4	4.0	0.0
hsa_piR_011181|gb|DQ585088|Homo_sapiens:4:106625465:106625491:Plus	3	4	4.0	0.0
hsa_piR_016924|gb|DQ593320|Homo_sapiens:12:100064940:100064968:Plus	4	4	4.0	0.0
hsa_piR_020391|gb|DQ598016|Homo_sapiens:8:122897053:122897079:Plus	4	4	4.0	0.0
hsa_piR_015011|gb|DQ590530|Homo_sapiens:16:87823131:87823160:Plus	3	4	4.0	0.0
hsa_piR_010155|gb|DQ583674|Homo_sapiens:7:45110577:45110606:Minus	4	4	4.0	0.0
hsa_piR_018569|gb|DQ595533|Homo_sapiens:4:101908752:101908780:Plus	12	12	3.45	0.0
hsa_piR_000615|gb|DQ570764|Homo_sapiens:10:100244314:100244344:Plus	3	3	3.0	0.0
hsa_piR_008362|gb|DQ581351|Homo_sapiens:2:113455171:113455196:Minus	3	3	3.0	0.0
hsa_piR_020305|gb|DQ597887|Homo_sapiens:19:54686244:54686269:Plus	3	3	3.0	0.0
hsa_piR_017174|gb|DQ593737|Homo_sapiens:2:168406297:168406328:Plus	2	3	3.0	0.0
hsa_piR_011217|gb|DQ585139|Homo_sapiens:6:26264588:26264614:Plus	2	3	3.0	0.0
hsa_piR_005410|gb|DQ577440|Homo_sapiens:16:65210819:65210847:Minus	3	3	3.0	0.0
hsa_piR_021768|gb|DQ599822|Homo_sapiens:17:75920823:75920852:Plus	3	3	3.0	0.0
hsa_piR_010981|gb|DQ584815|Homo_sapiens:15:97491690:97491716:Plus	2	3	3.0	0.0
hsa_piR_005653|gb|DQ577762|Homo_sapiens:4:101146382:101146411:Plus	3	3	3.0	0.0
hsa_piR_006650|gb|DQ579099|Homo_sapiens:11:100031461:100031490:Minus	3	3	3.0	0.0
hsa_piR_021808|gb|DQ599874|Homo_sapiens:4:119771095:119771126:Plus	2	3	3.0	0.0
hsa_piR_002753|gb|DQ573706|Homo_sapiens:17:20845203:20845232:Minus	1	3	3.0	0.0
hsa_piR_016746|gb|DQ593053|Homo_sapiens:9:133361333:133361363:Plus	3	3	3.0	0.0
hsa_piR_019625|gb|DQ596929|Homo_sapiens:1:145193180:145193206:Plus	3	3	3.0	0.0
hsa_piR_015522|gb|DQ591210|Homo_sapiens:6:158953835:158953862:Plus	2	3	3.0	0.0
hsa_piR_021839|gb|DQ599918|Homo_sapiens:22:48663289:48663315:Plus	3	3	3.0	0.0
hsa_piR_018757|gb|DQ595774|Homo_sapiens:12:9398253:9398280:Plus	1	2	2.0	0.0
hsa_piR_011968|gb|DQ586183|Homo_sapiens:5:126543422:126543451:Minus	2	2	2.0	0.0
hsa_piR_021011|gb|DQ598894|Homo_sapiens:17:23623928:23623957:Minus	1	2	2.0	0.0
hsa_piR_016032|gb|DQ591888|Homo_sapiens:17:20845420:20845445:Minus	2	2	2.0	0.0
hsa_piR_002414|gb|DQ573254|Homo_sapiens:17:790642:790669:Minus	2	2	2.0	0.0
hsa_piR_016945|gb|DQ593356|Homo_sapiens:1:144106919:144106948:Minus	3	3	2.0	0.0
hsa_piR_004934|gb|DQ576790|Homo_sapiens:1:28170272:28170302:Minus	2	2	2.0	0.0
hsa_piR_001078|gb|DQ571388|Homo_sapiens:6:31616882:31616910:Minus	1	2	2.0	0.0
hsa_piR_014715|gb|DQ590143|Homo_sapiens:1:150453698:150453728:Plus	1	2	2.0	0.0
hsa_piR_001382|gb|DQ571906|Homo_sapiens:16:21353996:21354022:Minus	1	2	2.0	0.0
hsa_piR_001214|gb|DQ571604|Homo_sapiens:2:69545458:69545483:Minus	1	2	2.0	0.0
hsa_piR_017521|gb|DQ594212|Homo_sapiens:7:4769967:4769996:Plus	1	2	2.0	0.0
