ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-mir-3909:MI0016413:Homo:sapiens:miR-3909:stem-loop	5	7	7.0	0.0
hsa-mir-4525:MI0016892:Homo:sapiens:miR-4525:stem-loop	5	7	7.0	0.0
hsa-mir-301a:MI0000745:Homo:sapiens:miR-301a:stem-loop	5	7	7.0	0.0
hsa-mir-362:MI0000762:Homo:sapiens:miR-362:stem-loop	6	7	7.0	0.0
hsa-mir-6882:MI0022729:Homo:sapiens:miR-6882:stem-loop	6	7	7.0	0.0
hsa-mir-659:MI0003683:Homo:sapiens:miR-659:stem-loop	7	7	7.0	0.0
hsa-mir-149:MI0000478:Homo:sapiens:miR-149:stem-loop	6	7	7.0	0.0
hsa-mir-3664:MI0016065:Homo:sapiens:miR-3664:stem-loop	5	7	7.0	0.0
hsa-mir-607:MI0003620:Homo:sapiens:miR-607:stem-loop	6	7	7.0	0.0
hsa-mir-6125:MI0021259:Homo:sapiens:miR-6125:stem-loop	4	7	7.0	0.0
hsa-mir-551a:MI0003556:Homo:sapiens:miR-551a:stem-loop	4	7	7.0	0.0
hsa-mir-5694:MI0019301:Homo:sapiens:miR-5694:stem-loop	6	7	7.0	0.0
hsa-mir-3179-3:MI0014221:Homo:sapiens:miR-3179-3:stem-loop	15	27	6.75	0.0
hsa-mir-548f-4:MI0006377:Homo:sapiens:miR-548f-4:stem-loop	7	21	6.75	0.0
hsa-mir-3179-2:MI0014216:Homo:sapiens:miR-3179-2:stem-loop	15	27	6.75	0.0
hsa-mir-3179-4:MI0031510:Homo:sapiens:miR-3179-4:stem-loop	15	27	6.75	0.0
hsa-mir-3179-1:MI0014213:Homo:sapiens:miR-3179-1:stem-loop	15	27	6.75	0.0
hsa-mir-3648-1:MI0016048:Homo:sapiens:miR-3648-1:stem-loop	8	13	6.5	0.0
hsa-mir-3648-2:MI0031512:Homo:sapiens:miR-3648-2:stem-loop	8	13	6.5	0.0
hsa-mir-125a:MI0000469:Homo:sapiens:miR-125a:stem-loop	5	6	6.0	0.0
hsa-mir-4677:MI0017308:Homo:sapiens:miR-4677:stem-loop	2	6	6.0	0.0
hsa-mir-4758:MI0017399:Homo:sapiens:miR-4758:stem-loop	5	6	6.0	0.0
hsa-mir-628:MI0003642:Homo:sapiens:miR-628:stem-loop	2	6	6.0	0.0
hsa-mir-4765:MI0017406:Homo:sapiens:miR-4765:stem-loop	4	6	6.0	0.0
hsa-mir-215:MI0000291:Homo:sapiens:miR-215:stem-loop	5	6	6.0	0.0
hsa-mir-365b:MI0000769:Homo:sapiens:miR-365b:stem-loop	3	6	6.0	0.0
hsa-mir-1910:MI0008331:Homo:sapiens:miR-1910:stem-loop	1	6	6.0	0.0
hsa-mir-8075:MI0025911:Homo:sapiens:miR-8075:stem-loop	5	6	6.0	0.0
hsa-mir-152:MI0000462:Homo:sapiens:miR-152:stem-loop	6	6	6.0	0.0
hsa-mir-6509:MI0022221:Homo:sapiens:miR-6509:stem-loop	4	6	6.0	0.0
hsa-mir-4999:MI0017865:Homo:sapiens:miR-4999:stem-loop	2	6	6.0	0.0
hsa-mir-7111:MI0022962:Homo:sapiens:miR-7111:stem-loop	6	6	6.0	0.0
hsa-mir-193a:MI0000487:Homo:sapiens:miR-193a:stem-loop	2	6	6.0	0.0
hsa-mir-7113:MI0022964:Homo:sapiens:miR-7113:stem-loop	5	6	6.0	0.0
hsa-mir-3651:MI0016051:Homo:sapiens:miR-3651:stem-loop	2	6	6.0	0.0
hsa-mir-1244-3:MI0015975:Homo:sapiens:miR-1244-3:stem-loop	19	22	5.5	0.0
hsa-mir-1244-4:MI0031511:Homo:sapiens:miR-1244-4:stem-loop	19	22	5.5	0.0
hsa-mir-1244-1:MI0006379:Homo:sapiens:miR-1244-1:stem-loop	19	22	5.5	0.0
hsa-mir-1244-2:MI0015974:Homo:sapiens:miR-1244-2:stem-loop	19	22	5.5	0.0
hsa-mir-1296:MI0003780:Homo:sapiens:miR-1296:stem-loop	2	5	5.0	0.0
hsa-mir-6764:MI0022609:Homo:sapiens:miR-6764:stem-loop	5	5	5.0	0.0
hsa-mir-1238:MI0006328:Homo:sapiens:miR-1238:stem-loop	4	5	5.0	0.0
hsa-mir-3934:MI0016590:Homo:sapiens:miR-3934:stem-loop	4	5	5.0	0.0
hsa-mir-567:MI0003573:Homo:sapiens:miR-567:stem-loop	5	5	5.0	0.0
hsa-mir-6873:MI0022720:Homo:sapiens:miR-6873:stem-loop	4	5	5.0	0.0
hsa-mir-548al:MI0016851:Homo:sapiens:miR-548al:stem-loop	4	5	5.0	0.0
hsa-mir-1273e:MI0016059:Homo:sapiens:miR-1273e:stem-loop	3	5	5.0	0.0
hsa-mir-1228:MI0006318:Homo:sapiens:miR-1228:stem-loop	2	5	5.0	0.0
hsa-mir-4519:MI0016885:Homo:sapiens:miR-4519:stem-loop	5	5	5.0	0.0
hsa-mir-588:MI0003597:Homo:sapiens:miR-588:stem-loop	5	5	5.0	0.0
hsa-mir-3679:MI0016080:Homo:sapiens:miR-3679:stem-loop	2	5	5.0	0.0
hsa-mir-548y:MI0016595:Homo:sapiens:miR-548y:stem-loop	3	5	5.0	0.0
hsa-mir-139:MI0000261:Homo:sapiens:miR-139:stem-loop	3	5	5.0	0.0
hsa-mir-1294:MI0006356:Homo:sapiens:miR-1294:stem-loop	4	5	5.0	0.0
hsa-mir-6847:MI0022693:Homo:sapiens:miR-6847:stem-loop	4	5	5.0	0.0
hsa-mir-4802:MI0017450:Homo:sapiens:miR-4802:stem-loop	4	5	5.0	0.0
hsa-mir-4522:MI0016889:Homo:sapiens:miR-4522:stem-loop	3	5	5.0	0.0
hsa-mir-548ay:MI0022210:Homo:sapiens:miR-548ay:stem-loop	4	5	5.0	0.0
hsa-mir-185:MI0000482:Homo:sapiens:miR-185:stem-loop	5	5	5.0	0.0
hsa-mir-365a:MI0000767:Homo:sapiens:miR-365a:stem-loop	5	5	5.0	0.0
hsa-mir-197:MI0000239:Homo:sapiens:miR-197:stem-loop	5	5	5.0	0.0
hsa-mir-652:MI0003667:Homo:sapiens:miR-652:stem-loop	3	5	5.0	0.0
hsa-mir-3140:MI0014163:Homo:sapiens:miR-3140:stem-loop	5	5	5.0	0.0
hsa-mir-664b:MI0019134:Homo:sapiens:miR-664b:stem-loop	3	5	5.0	0.0
hsa-mir-6511b-1:MI0022552:Homo:sapiens:miR-6511b-1:stem-loop	4	10	5.0	0.0
hsa-mir-579:MI0003586:Homo:sapiens:miR-579:stem-loop	5	5	5.0	0.0
hsa-mir-3619:MI0016009:Homo:sapiens:miR-3619:stem-loop	4	5	5.0	0.0
hsa-mir-6511b-2:MI0023431:Homo:sapiens:miR-6511b-2:stem-loop	4	10	5.0	0.0
hsa-mir-545:MI0003516:Homo:sapiens:miR-545:stem-loop	4	5	5.0	0.0
hsa-mir-374c:MI0016684:Homo:sapiens:miR-374c:stem-loop	3	5	4.5	0.0
hsa-mir-320b-1:MI0003776:Homo:sapiens:miR-320b-1:stem-loop	5	7	4.333333333333334	0.0
hsa-let-7c:MI0000064:Homo:sapiens:let-7c:stem-loop	6	8	4.25	0.0
hsa-mir-1225:MI0006311:Homo:sapiens:miR-1225:stem-loop	3	4	4.0	0.0
hsa-mir-6817:MI0022662:Homo:sapiens:miR-6817:stem-loop	1	4	4.0	0.0
hsa-mir-6794:MI0022639:Homo:sapiens:miR-6794:stem-loop	3	4	4.0	0.0
hsa-mir-5695:MI0019302:Homo:sapiens:miR-5695:stem-loop	2	4	4.0	0.0
hsa-mir-3165:MI0014195:Homo:sapiens:miR-3165:stem-loop	2	4	4.0	0.0
hsa-mir-675:MI0005416:Homo:sapiens:miR-675:stem-loop	1	4	4.0	0.0
hsa-mir-548e:MI0006344:Homo:sapiens:miR-548e:stem-loop	3	4	4.0	0.0
hsa-mir-3191:MI0014236:Homo:sapiens:miR-3191:stem-loop	4	4	4.0	0.0
hsa-mir-212:MI0000288:Homo:sapiens:miR-212:stem-loop	4	4	4.0	0.0
hsa-mir-3184:MI0014226:Homo:sapiens:miR-3184:stem-loop	3	4	4.0	0.0
hsa-mir-125b-1:MI0000446:Homo:sapiens:miR-125b-1:stem-loop	1	4	4.0	0.0
hsa-mir-3929:MI0016439:Homo:sapiens:miR-3929:stem-loop	4	4	4.0	0.0
hsa-mir-612:MI0003625:Homo:sapiens:miR-612:stem-loop	4	4	4.0	0.0
hsa-mir-4466:MI0016817:Homo:sapiens:miR-4466:stem-loop	4	4	4.0	0.0
hsa-mir-3605:MI0015995:Homo:sapiens:miR-3605:stem-loop	4	4	4.0	0.0
hsa-mir-7976:MI0025752:Homo:sapiens:miR-7976:stem-loop	2	4	4.0	0.0
hsa-mir-548ax:MI0019286:Homo:sapiens:miR-548ax:stem-loop	4	4	4.0	0.0
hsa-mir-3124:MI0014140:Homo:sapiens:miR-3124:stem-loop	1	4	4.0	0.0
hsa-mir-582:MI0003589:Homo:sapiens:miR-582:stem-loop	4	4	4.0	0.0
hsa-mir-6783:MI0022628:Homo:sapiens:miR-6783:stem-loop	3	4	4.0	0.0
hsa-mir-33b:MI0003646:Homo:sapiens:miR-33b:stem-loop	2	4	4.0	0.0
hsa-mir-584:MI0003591:Homo:sapiens:miR-584:stem-loop	2	4	4.0	0.0
hsa-mir-4730:MI0017367:Homo:sapiens:miR-4730:stem-loop	3	4	4.0	0.0
hsa-mir-624:MI0003638:Homo:sapiens:miR-624:stem-loop	2	4	4.0	0.0
hsa-mir-492:MI0003131:Homo:sapiens:miR-492:stem-loop	4	4	4.0	0.0
hsa-mir-130b:MI0000748:Homo:sapiens:miR-130b:stem-loop	3	4	4.0	0.0
hsa-mir-4741:MI0017379:Homo:sapiens:miR-4741:stem-loop	4	4	4.0	0.0
hsa-mir-6807:MI0022652:Homo:sapiens:miR-6807:stem-loop	4	4	4.0	0.0
hsa-mir-570:MI0003577:Homo:sapiens:miR-570:stem-loop	3	4	4.0	0.0
hsa-mir-6800:MI0022645:Homo:sapiens:miR-6800:stem-loop	2	4	4.0	0.0
hsa-mir-181d:MI0003139:Homo:sapiens:miR-181d:stem-loop	3	6	3.6666666666666665	0.0
hsa-mir-3202-1:MI0014252:Homo:sapiens:miR-3202-1:stem-loop	4	5	3.5	0.0
hsa-mir-519a-2:MI0003182:Homo:sapiens:miR-519a-2:stem-loop	4	7	3.5	0.0
hsa-mir-520b:MI0003155:Homo:sapiens:miR-520b:stem-loop	4	7	3.5	0.0
hsa-mir-6851:MI0022697:Homo:sapiens:miR-6851:stem-loop	2	3	3.0	0.0
hsa-mir-4706:MI0017339:Homo:sapiens:miR-4706:stem-loop	2	3	3.0	0.0
hsa-mir-5092:MI0017981:Homo:sapiens:miR-5092:stem-loop	3	3	3.0	0.0
hsa-mir-6816:MI0022661:Homo:sapiens:miR-6816:stem-loop	2	3	3.0	0.0
hsa-mir-3680-1:MI0016081:Homo:sapiens:miR-3680-1:stem-loop	3	6	3.0	0.0
hsa-mir-526a-1:MI0003157:Homo:sapiens:miR-526a-1:stem-loop	2	3	3.0	0.0
hsa-mir-4254:MI0015862:Homo:sapiens:miR-4254:stem-loop	2	3	3.0	0.0
hsa-mir-4449:MI0016792:Homo:sapiens:miR-4449:stem-loop	2	3	3.0	0.0
hsa-mir-3680-2:MI0019113:Homo:sapiens:miR-3680-2:stem-loop	3	6	3.0	0.0
hsa-mir-146a:MI0000477:Homo:sapiens:miR-146a:stem-loop	3	3	3.0	0.0
hsa-mir-6743:MI0022588:Homo:sapiens:miR-6743:stem-loop	2	3	3.0	0.0
hsa-mir-3916:MI0016422:Homo:sapiens:miR-3916:stem-loop	3	3	3.0	0.0
hsa-mir-186:MI0000483:Homo:sapiens:miR-186:stem-loop	3	3	3.0	0.0
hsa-mir-7705:MI0025241:Homo:sapiens:miR-7705:stem-loop	3	3	3.0	0.0
hsa-mir-194-1:MI0000488:Homo:sapiens:miR-194-1:stem-loop	2	3	3.0	0.0
hsa-mir-6797:MI0022642:Homo:sapiens:miR-6797:stem-loop	2	3	3.0	0.0
hsa-mir-642b:MI0016685:Homo:sapiens:miR-642b:stem-loop	3	3	3.0	0.0
hsa-mir-5001:MI0017867:Homo:sapiens:miR-5001:stem-loop	2	3	3.0	0.0
hsa-mir-4795:MI0017442:Homo:sapiens:miR-4795:stem-loop	2	3	3.0	0.0
hsa-mir-664a:MI0006442:Homo:sapiens:miR-664:stem-loop	3	3	3.0	0.0
hsa-mir-4775:MI0017418:Homo:sapiens:miR-4775:stem-loop	3	3	3.0	0.0
hsa-mir-4757:MI0017398:Homo:sapiens:miR-4757:stem-loop	2	3	3.0	0.0
hsa-mir-7845:MI0025515:Homo:sapiens:miR-7845:stem-loop	3	3	3.0	0.0
hsa-mir-4284:MI0015893:Homo:sapiens:miR-4284:stem-loop	2	3	3.0	0.0
hsa-mir-4787:MI0017434:Homo:sapiens:miR-4787:stem-loop	2	3	3.0	0.0
hsa-mir-4779:MI0017423:Homo:sapiens:miR-4779:stem-loop	3	3	3.0	0.0
hsa-mir-3654:MI0016054:Homo:sapiens:miR-3654:stem-loop	3	3	3.0	0.0
hsa-mir-4511:MI0016877:Homo:sapiens:miR-4511:stem-loop	3	3	3.0	0.0
hsa-mir-548v:MI0014174:Homo:sapiens:miR-548v:stem-loop	3	3	3.0	0.0
hsa-mir-564:MI0003570:Homo:sapiens:miR-564:stem-loop	3	3	3.0	0.0
hsa-mir-3940:MI0016597:Homo:sapiens:miR-3940:stem-loop	2	3	3.0	0.0
hsa-mir-3134:MI0014155:Homo:sapiens:miR-3134:stem-loop	2	3	3.0	0.0
hsa-mir-548q:MI0010637:Homo:sapiens:miR-548q:stem-loop	3	3	3.0	0.0
hsa-mir-6728:MI0022573:Homo:sapiens:miR-6728:stem-loop	2	3	3.0	0.0
hsa-mir-3655:MI0016055:Homo:sapiens:miR-3655:stem-loop	3	3	3.0	0.0
hsa-mir-126:MI0000471:Homo:sapiens:miR-126:stem-loop	3	3	3.0	0.0
hsa-mir-3188:MI0014232:Homo:sapiens:miR-3188:stem-loop	2	3	3.0	0.0
hsa-mir-484:MI0002468:Homo:sapiens:miR-484:stem-loop	3	3	3.0	0.0
hsa-mir-4804:MI0017452:Homo:sapiens:miR-4804:stem-loop	2	3	3.0	0.0
hsa-mir-3150a:MI0014177:Homo:sapiens:miR-3150a:stem-loop	3	3	3.0	0.0
hsa-mir-4523:MI0016890:Homo:sapiens:miR-4523:stem-loop	3	3	3.0	0.0
hsa-mir-627:MI0003641:Homo:sapiens:miR-627:stem-loop	3	3	3.0	0.0
hsa-mir-548a-1:MI0003593:Homo:sapiens:miR-548a-1:stem-loop	3	4	2.5833333333333335	0.0
hsa-mir-151b:MI0003772:Homo:sapiens:miR-151b:stem-loop	2	3	2.5	0.0
hsa-mir-6511a-4:MI0023566:Homo:sapiens:miR-6511a-4:stem-loop	5	9	2.25	0.0
hsa-mir-6511a-3:MI0023565:Homo:sapiens:miR-6511a-3:stem-loop	5	9	2.25	0.0
hsa-mir-6511a-2:MI0023564:Homo:sapiens:miR-6511a-2:stem-loop	5	9	2.25	0.0
hsa-mir-6511a-1:MI0022223:Homo:sapiens:miR-6511-1:stem-loop	5	9	2.25	0.0
hsa-mir-561:MI0003567:Homo:sapiens:miR-561:stem-loop	2	2	2.0	0.0
hsa-mir-1229:MI0006319:Homo:sapiens:miR-1229:stem-loop	2	2	2.0	0.0
hsa-mir-3193:MI0014238:Homo:sapiens:miR-3193:stem-loop	2	2	2.0	0.0
hsa-mir-4658:MI0017286:Homo:sapiens:miR-4658:stem-loop	1	2	2.0	0.0
hsa-mir-4498:MI0016860:Homo:sapiens:miR-4498:stem-loop	2	2	2.0	0.0
hsa-mir-6892:MI0022739:Homo:sapiens:miR-6892:stem-loop	2	2	2.0	0.0
hsa-mir-1913:MI0008334:Homo:sapiens:miR-1913:stem-loop	2	2	2.0	0.0
hsa-mir-4707:MI0017340:Homo:sapiens:miR-4707:stem-loop	1	2	2.0	0.0
hsa-mir-639:MI0003654:Homo:sapiens:miR-639:stem-loop	1	2	2.0	0.0
hsa-mir-3173:MI0014204:Homo:sapiens:miR-3173:stem-loop	2	2	2.0	0.0
hsa-mir-6824:MI0022669:Homo:sapiens:miR-6824:stem-loop	2	2	2.0	0.0
hsa-mir-5684:MI0019285:Homo:sapiens:miR-5684:stem-loop	2	2	2.0	0.0
hsa-mir-153-1:MI0000463:Homo:sapiens:miR-153-1:stem-loop	2	2	2.0	0.0
hsa-mir-4453:MI0016799:Homo:sapiens:miR-4453:stem-loop	2	2	2.0	0.0
hsa-mir-4753:MI0017392:Homo:sapiens:miR-4753:stem-loop	2	2	2.0	0.0
hsa-mir-548j:MI0006345:Homo:sapiens:miR-548j:stem-loop	2	2	2.0	0.0
hsa-mir-4664:MI0017294:Homo:sapiens:miR-4664:stem-loop	2	2	2.0	0.0
hsa-mir-4722:MI0017357:Homo:sapiens:miR-4722:stem-loop	1	2	2.0	0.0
hsa-mir-4515:MI0016881:Homo:sapiens:miR-4515:stem-loop	2	2	2.0	0.0
hsa-mir-4452:MI0016798:Homo:sapiens:miR-4452:stem-loop	1	2	2.0	0.0
hsa-mir-661:MI0003669:Homo:sapiens:miR-661:stem-loop	1	2	2.0	0.0
hsa-mir-6884:MI0022731:Homo:sapiens:miR-6884:stem-loop	1	2	2.0	0.0
hsa-mir-3919:MI0016425:Homo:sapiens:miR-3919:stem-loop	1	2	2.0	0.0
hsa-mir-6732:MI0022577:Homo:sapiens:miR-6732:stem-loop	2	2	2.0	0.0
hsa-mir-548ak:MI0016840:Homo:sapiens:miR-548ak:stem-loop	1	2	2.0	0.0
hsa-mir-4680:MI0017312:Homo:sapiens:miR-4680:stem-loop	2	2	2.0	0.0
hsa-mir-4716:MI0017350:Homo:sapiens:miR-4716:stem-loop	2	2	2.0	0.0
hsa-mir-18b:MI0001518:Homo:sapiens:miR-18b:stem-loop	2	3	2.0	0.0
hsa-mir-611:MI0003624:Homo:sapiens:miR-611:stem-loop	2	2	2.0	0.0
hsa-mir-4685:MI0017317:Homo:sapiens:miR-4685:stem-loop	2	2	2.0	0.0
hsa-mir-576:MI0003583:Homo:sapiens:miR-576:stem-loop	2	2	2.0	0.0
hsa-mir-548x-2:MI0016833:Homo:sapiens:miR-548x-2:stem-loop	1	2	2.0	0.0
hsa-mir-4666a:MI0017296:Homo:sapiens:miR-4666a:stem-loop	2	2	2.0	0.0
hsa-mir-6799:MI0022644:Homo:sapiens:miR-6799:stem-loop	1	2	2.0	0.0
hsa-mir-4504:MI0016867:Homo:sapiens:miR-4504:stem-loop	2	2	2.0	0.0
hsa-mir-1181:MI0006274:Homo:sapiens:miR-1181:stem-loop	2	2	2.0	0.0
hsa-mir-6726:MI0022571:Homo:sapiens:miR-6726:stem-loop	2	2	2.0	0.0
hsa-mir-6515:MI0022227:Homo:sapiens:miR-6515:stem-loop	2	2	2.0	0.0
hsa-mir-95:MI0000097:Homo:sapiens:miR-95:stem-loop	1	2	2.0	0.0
hsa-mir-6772:MI0022617:Homo:sapiens:miR-6772:stem-loop	2	2	2.0	0.0
hsa-mir-6875:MI0022722:Homo:sapiens:miR-6875:stem-loop	2	2	2.0	0.0
hsa-mir-4723:MI0017359:Homo:sapiens:miR-4723:stem-loop	2	2	2.0	0.0
hsa-mir-4682:MI0017314:Homo:sapiens:miR-4682:stem-loop	1	2	2.0	0.0
hsa-mir-548ah:MI0016796:Homo:sapiens:miR-548ah:stem-loop	2	2	2.0	0.0
hsa-mir-6891:MI0022738:Homo:sapiens:miR-6891:stem-loop	1	2	2.0	0.0
hsa-mir-2467:MI0017432:Homo:sapiens:miR-2467:stem-loop	2	2	2.0	0.0
hsa-mir-4479:MI0016838:Homo:sapiens:miR-4479:stem-loop	2	2	2.0	0.0
hsa-mir-7106:MI0022957:Homo:sapiens:miR-7106:stem-loop	2	2	2.0	0.0
hsa-mir-548u:MI0014168:Homo:sapiens:miR-548u:stem-loop	2	2	2.0	0.0
hsa-mir-6832:MI0022677:Homo:sapiens:miR-6832:stem-loop	2	2	2.0	0.0
hsa-mir-572:MI0003579:Homo:sapiens:miR-572:stem-loop	2	2	2.0	0.0
hsa-mir-6752:MI0022597:Homo:sapiens:miR-6752:stem-loop	2	2	2.0	0.0
hsa-mir-6782:MI0022627:Homo:sapiens:miR-6782:stem-loop	1	2	2.0	0.0
hsa-mir-106a:MI0000113:Homo:sapiens:miR-106a:stem-loop	4	4	2.0	0.0
hsa-mir-516b-2:MI0003167:Homo:sapiens:miR-516b-2:stem-loop	2	2	2.0	0.0
hsa-mir-4258:MI0015857:Homo:sapiens:miR-4258:stem-loop	2	2	2.0	0.0
hsa-mir-3135b:MI0016809:Homo:sapiens:miR-3135b:stem-loop	1	2	2.0	0.0
hsa-mir-10b:MI0000267:Homo:sapiens:miR-10b:stem-loop	2	2	2.0	0.0
hsa-mir-6811:MI0022656:Homo:sapiens:miR-6811:stem-loop	2	2	2.0	0.0
hsa-mir-1273h:MI0025512:Homo:sapiens:miR-1273h:stem-loop	1	2	2.0	0.0
hsa-mir-517c:MI0003174:Homo:sapiens:miR-517c:stem-loop	2	2	2.0	0.0
hsa-mir-511:MI0003127:Homo:sapiens:miR-511:stem-loop	2	2	2.0	0.0
hsa-mir-1236:MI0006326:Homo:sapiens:miR-1236:stem-loop	2	2	2.0	0.0
hsa-mir-3652:MI0016052:Homo:sapiens:miR-3652:stem-loop	1	2	2.0	0.0
hsa-mir-548d-1:MI0003668:Homo:sapiens:miR-548d-1:stem-loop	2	2	2.0	0.0
hsa-mir-6840:MI0022686:Homo:sapiens:miR-6840:stem-loop	2	2	2.0	0.0
hsa-mir-204:MI0000284:Homo:sapiens:miR-204:stem-loop	2	2	2.0	0.0
hsa-mir-3197:MI0014245:Homo:sapiens:miR-3197:stem-loop	2	2	2.0	0.0
hsa-mir-8072:MI0025908:Homo:sapiens:miR-8072:stem-loop	2	2	2.0	0.0
hsa-mir-320e:MI0014234:Homo:sapiens:miR-320e:stem-loop	1	2	2.0	0.0
hsa-mir-1285-1:MI0006346:Homo:sapiens:miR-1285-1:stem-loop	1	2	2.0	0.0
hsa-mir-30b:MI0000441:Homo:sapiens:miR-30b:stem-loop	2	2	2.0	0.0
hsa-mir-3660:MI0016061:Homo:sapiens:miR-3660:stem-loop	2	2	2.0	0.0
hsa-mir-1976:MI0009986:Homo:sapiens:miR-1976:stem-loop	2	2	2.0	0.0
hsa-mir-1909:MI0008330:Homo:sapiens:miR-1909:stem-loop	1	2	2.0	0.0
hsa-mir-188:MI0000484:Homo:sapiens:miR-188:stem-loop	2	2	2.0	0.0
hsa-mir-3152:MI0014179:Homo:sapiens:miR-3152:stem-loop	1	2	2.0	0.0
hsa-mir-5010:MI0017878:Homo:sapiens:miR-5010:stem-loop	1	2	2.0	0.0
hsa-mir-3657:MI0016057:Homo:sapiens:miR-3657:stem-loop	2	2	2.0	0.0
hsa-mir-7114:MI0022965:Homo:sapiens:miR-7114:stem-loop	2	2	2.0	0.0
hsa-mir-9-2:MI0000467:Homo:sapiens:miR-9-2:stem-loop	4	5	1.6666666666666665	0.0
hsa-mir-9-3:MI0000468:Homo:sapiens:miR-9-3:stem-loop	4	5	1.6666666666666665	0.0
hsa-mir-9-1:MI0000466:Homo:sapiens:miR-9-1:stem-loop	4	5	1.6666666666666665	0.0
hsa-mir-548a-3:MI0003612:Homo:sapiens:miR-548a-3:stem-loop	3	3	1.5833333333333333	0.0
hsa-mir-3130-1:MI0014147:Homo:sapiens:miR-3130-1:stem-loop	2	3	1.5	0.0
hsa-mir-3202-2:MI0014253:Homo:sapiens:miR-3202-2:stem-loop	2	3	1.5	0.0
hsa-mir-3130-2:MI0014148:Homo:sapiens:miR-3130-2:stem-loop	2	3	1.5	0.0
hsa-mir-3116-2:MI0014129:Homo:sapiens:miR-3116-2:stem-loop	2	3	1.5	0.0
hsa-mir-518b:MI0003156:Homo:sapiens:miR-518b:stem-loop	2	2	1.1666666666666667	0.0
hsa-mir-92a-2:MI0000094:Homo:sapiens:miR-92a-2:stem-loop	1	1	1.0	0.0
hsa-mir-4756:MI0017397:Homo:sapiens:miR-4756:stem-loop	1	1	1.0	0.0
hsa-mir-4636:MI0017263:Homo:sapiens:miR-4636:stem-loop	1	1	1.0	0.0
hsa-mir-4427:MI0016766:Homo:sapiens:miR-4427:stem-loop	1	1	1.0	0.0
hsa-mir-6825:MI0022670:Homo:sapiens:miR-6825:stem-loop	1	1	1.0	0.0
hsa-mir-6886:MI0022733:Homo:sapiens:miR-6886:stem-loop	1	1	1.0	0.0
hsa-mir-5188:MI0018167:Homo:sapiens:miR-5188:stem-loop	1	1	1.0	0.0
hsa-mir-4733:MI0017370:Homo:sapiens:miR-4733:stem-loop	1	1	1.0	0.0
hsa-mir-4734:MI0017371:Homo:sapiens:miR-4734:stem-loop	1	1	1.0	0.0
hsa-mir-663a:MI0003672:Homo:sapiens:miR-663a:stem-loop	1	1	1.0	0.0
hsa-mir-519d:MI0003162:Homo:sapiens:miR-519d:stem-loop	1	1	1.0	0.0
hsa-mir-874:MI0005532:Homo:sapiens:miR-874:stem-loop	1	1	1.0	0.0
hsa-mir-7855:MI0025525:Homo:sapiens:miR-7855:stem-loop	1	1	1.0	0.0
hsa-mir-5698:MI0019305:Homo:sapiens:miR-5698:stem-loop	1	1	1.0	0.0
hsa-mir-6768:MI0022613:Homo:sapiens:miR-6768:stem-loop	1	1	1.0	0.0
hsa-mir-6753:MI0022598:Homo:sapiens:miR-6753:stem-loop	1	1	1.0	0.0
hsa-mir-943:MI0005768:Homo:sapiens:miR-943:stem-loop	1	1	1.0	0.0
hsa-mir-553:MI0003558:Homo:sapiens:miR-553:stem-loop	1	1	1.0	0.0
hsa-mir-3944:MI0016601:Homo:sapiens:miR-3944:stem-loop	1	1	1.0	0.0
hsa-mir-23c:MI0016010:Homo:sapiens:miR-23c:stem-loop	1	1	1.0	0.0
hsa-mir-3157:MI0014185:Homo:sapiens:miR-3157:stem-loop	1	1	1.0	0.0
hsa-mir-6876:MI0022723:Homo:sapiens:miR-6876:stem-loop	1	1	1.0	0.0
hsa-mir-4640:MI0017267:Homo:sapiens:miR-4640:stem-loop	1	1	1.0	0.0
hsa-mir-4484:MI0016845:Homo:sapiens:miR-4484:stem-loop	1	1	1.0	0.0
hsa-mir-3128:MI0014145:Homo:sapiens:miR-3128:stem-loop	1	1	1.0	0.0
hsa-mir-4794:MI0017441:Homo:sapiens:miR-4794:stem-loop	1	1	1.0	0.0
hsa-mir-7641-1:MI0024975:Homo:sapiens:miR-7641-1:stem-loop	1	1	1.0	0.0
hsa-mir-615:MI0003628:Homo:sapiens:miR-615:stem-loop	1	1	1.0	0.0
hsa-mir-938:MI0005760:Homo:sapiens:miR-938:stem-loop	1	1	1.0	0.0
hsa-mir-633:MI0003648:Homo:sapiens:miR-633:stem-loop	1	1	1.0	0.0
hsa-mir-1322:MI0006653:Homo:sapiens:miR-1322:stem-loop	1	1	1.0	0.0
hsa-mir-483:MI0002467:Homo:sapiens:miR-483:stem-loop	1	1	1.0	0.0
hsa-mir-4428:MI0016767:Homo:sapiens:miR-4428:stem-loop	1	1	1.0	0.0
hsa-mir-520f:MI0003146:Homo:sapiens:miR-520f:stem-loop	1	1	1.0	0.0
hsa-mir-378d-2:MI0003840:Homo:sapiens:miR-378d-2:stem-loop	1	1	1.0	0.0
hsa-mir-6130:MI0021275:Homo:sapiens:miR-6130:stem-loop	1	1	1.0	0.0
hsa-mir-5089:MI0017978:Homo:sapiens:miR-5089:stem-loop	1	1	1.0	0.0
hsa-mir-3677:MI0016078:Homo:sapiens:miR-3677:stem-loop	1	1	1.0	0.0
