ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-mir-1262:MI0006397:Homo:sapiens:miR-1262:stem-loop	1	1	1.0	0.0
hsa-mir-4709:MI0017342:Homo:sapiens:miR-4709:stem-loop	1	1	1.0	0.0
hsa-mir-15a:MI0000069:Homo:sapiens:miR-15a:stem-loop	1	1	1.0	0.0
hsa-mir-203b:MI0017343:Homo:sapiens:miR-203b:stem-loop	1	1	1.0	0.0
hsa-mir-4746:MI0017385:Homo:sapiens:miR-4746:stem-loop	1	1	1.0	0.0
hsa-mir-559:MI0003565:Homo:sapiens:miR-559:stem-loop	1	1	1.0	0.0
hsa-mir-7854:MI0025524:Homo:sapiens:miR-7854:stem-loop	1	1	1.0	0.0
hsa-mir-1255a:MI0006389:Homo:sapiens:miR-1255a:stem-loop	1	1	1.0	0.0
hsa-mir-194-2:MI0000732:Homo:sapiens:miR-194-2:stem-loop	1	1	1.0	0.0
hsa-mir-622:MI0003636:Homo:sapiens:miR-622:stem-loop	1	1	1.0	0.0
hsa-mir-3653:MI0016053:Homo:sapiens:miR-3653:stem-loop	1	1	1.0	0.0
hsa-mir-6511b-1:MI0022552:Homo:sapiens:miR-6511b-1:stem-loop	3	3	0.8333333333333333	0.0
hsa-mir-6511b-2:MI0023431:Homo:sapiens:miR-6511b-2:stem-loop	3	3	0.8333333333333333	0.0
hsa-let-7a-1:MI0000060:Homo:sapiens:let-7a-1:stem-loop	1	1	0.5	0.0
hsa-mir-6511a-1:MI0022223:Homo:sapiens:miR-6511-1:stem-loop	2	2	0.3333333333333333	0.0
hsa-mir-7-2:MI0000264:Homo:sapiens:miR-7-2:stem-loop	1	1	0.3333333333333333	0.0
hsa-mir-6511a-4:MI0023566:Homo:sapiens:miR-6511a-4:stem-loop	2	2	0.3333333333333333	0.0
hsa-mir-6511a-2:MI0023564:Homo:sapiens:miR-6511a-2:stem-loop	2	2	0.3333333333333333	0.0
hsa-mir-7-3:MI0000265:Homo:sapiens:miR-7-3:stem-loop	1	1	0.3333333333333333	0.0
hsa-mir-6511a-3:MI0023565:Homo:sapiens:miR-6511a-3:stem-loop	2	2	0.3333333333333333	0.0
