ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_010155|gb|DQ583674|Homo_sapiens:7:45110577:45110606:Minus	4	4	4.0	0.0
hsa_piR_021839|gb|DQ599918|Homo_sapiens:22:48663289:48663315:Plus	2	4	4.0	0.0
hsa_piR_008547|gb|DQ581601|Homo_sapiens:4:126499194:126499224:Plus	4	4	4.0	0.0
hsa_piR_016945|gb|DQ593356|Homo_sapiens:1:144106919:144106948:Minus	5	5	4.0	0.0
hsa_piR_009903|gb|DQ583334|Homo_sapiens:6:26232436:26232462:Plus	4	4	4.0	0.0
hsa_piR_021768|gb|DQ599822|Homo_sapiens:17:75920823:75920852:Plus	1	3	3.0	0.0
hsa_piR_001078|gb|DQ571388|Homo_sapiens:6:31616882:31616910:Minus	2	3	3.0	0.0
hsa_piR_004907|gb|DQ576746|Homo_sapiens:4:117675247:117675278:Minus	1	3	3.0	0.0
hsa_piR_000798|gb|DQ570996|Homo_sapiens:10:122104354:122104385:Minus	3	3	3.0	0.0
hsa_piR_003239|gb|DQ574391|Homo_sapiens:9:134885947:134885976:Plus	2	3	3.0	0.0
hsa_piR_009584|gb|DQ582929|Homo_sapiens:10:100292744:100292769:Minus	3	3	3.0	0.0
hsa_piR_000765|gb|DQ570956|Homo_sapiens:2:156965946:156965976:Minus	3	4	3.0	0.0
hsa_piR_019010|gb|DQ596097|Homo_sapiens:12:108795262:108795288:Minus	2	3	3.0	0.0
hsa_piR_022029|gb|DQ600187|Homo_sapiens:20:25336398:25336424:Plus	2	3	3.0	0.0
hsa_piR_005142|gb|DQ577094|Homo_sapiens:5:68963851:68963879:Minus	1	3	3.0	0.0
hsa_piR_004934|gb|DQ576790|Homo_sapiens:1:28170272:28170302:Minus	3	3	3.0	0.0
hsa_piR_015267|gb|DQ590853|Homo_sapiens:13:109499773:109499799:Minus	3	3	3.0	0.0
hsa_piR_021863|gb|DQ599948|Homo_sapiens:19:48786132:48786159:Minus	1	3	3.0	0.0
hsa_piR_006659|gb|DQ579111|Homo_sapiens:6:26313027:26313053:Plus	2	3	3.0	0.0
hsa_piR_012419|gb|DQ586798|Homo_sapiens:17:18416792:18416820:Plus	3	3	3.0	0.0
hsa_piR_005336|gb|DQ577346|Homo_sapiens:1:101494551:101494577:Plus	3	3	3.0	0.0
hsa_piR_014684|gb|DQ590099|Homo_sapiens:6:43093010:43093040:Plus	3	3	3.0	0.0
hsa_piR_001652|gb|DQ572240|Homo_sapiens:6:26212308:26212336:Plus	3	3	3.0	0.0
hsa_piR_001312|gb|DQ571813|Homo_sapiens:2:156965943:156965973:Minus	8	8	2.9000000000000004	0.0
hsa_piR_003436|gb|DQ574670|Homo_sapiens:7:45813635:45813666:Plus	1	2	2.0	0.0
hsa_piR_022367|gb|DQ600607|Homo_sapiens:8:127649589:127649617:Plus	2	2	2.0	0.0
hsa_piR_018085|gb|DQ594917|Homo_sapiens:6:100204532:100204563:Minus	1	2	2.0	0.0
hsa_piR_016163|gb|DQ592048|Homo_sapiens:4:109763199:109763224:Plus	2	2	2.0	0.0
hsa_piR_019045|gb|DQ596150|Homo_sapiens:12:10438735:10438763:Minus	1	2	2.0	0.0
hsa_piR_011181|gb|DQ585088|Homo_sapiens:4:106625465:106625491:Plus	2	2	2.0	0.0
hsa_piR_006598|gb|DQ579028|Homo_sapiens:17:45814574:45814604:Minus	2	2	2.0	0.0
hsa_piR_002106|gb|DQ572809|Homo_sapiens:2:11502863:11502893:Minus	2	2	2.0	0.0
