ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_008252|gb|DQ581210|Homo_sapiens:11:100030807:100030837:Plus	1	1	1.0	0.0
hsa_piR_004342|gb|DQ575979|Homo_sapiens:11:63075515:63075546:Plus	1	1	1.0	0.0
hsa_piR_010900|gb|DQ584707|Homo_sapiens:1:109026194:109026223:Plus	1	1	1.0	0.0
hsa_piR_021791|gb|DQ599849|Homo_sapiens:21:26029403:26029431:Minus	1	1	1.0	0.0
hsa_piR_021424|gb|DQ599409|Homo_sapiens:1:120335201:120335230:Minus	1	1	1.0	0.0
hsa_piR_016375|gb|DQ592314|Homo_sapiens:20:381061:381089:Minus	1	1	1.0	0.0
hsa_piR_004735|gb|DQ576498|Homo_sapiens:10:125166060:125166090:Plus	1	1	1.0	0.0
hsa_piR_000925|gb|DQ571174|Homo_sapiens:5:120979901:120979929:Plus	1	1	1.0	0.0
hsa_piR_003617|gb|DQ574927|Homo_sapiens:16:65209896:65209925:Minus	1	1	1.0	0.0
hsa_piR_007870|gb|DQ580708|Homo_sapiens:7:100710944:100710973:Minus	1	1	1.0	0.0
hsa_piR_021651|gb|DQ599685|Homo_sapiens:9:95255205:95255230:Minus	1	1	1.0	0.0
hsa_piR_015332|gb|DQ590948|Homo_sapiens:17:74504866:74504893:Minus	1	1	1.0	0.0
hsa_piR_015522|gb|DQ591210|Homo_sapiens:6:158953835:158953862:Plus	1	1	1.0	0.0
hsa_piR_004420|gb|DQ576086|Homo_sapiens:5:108810986:108811015:Minus	1	1	1.0	0.0
hsa_piR_003759|gb|DQ575105|Homo_sapiens:4:119768736:119768765:Plus	1	1	1.0	0.0
hsa_piR_012803|gb|DQ587339|Homo_sapiens:5:111525307:111525332:Plus	1	1	1.0	0.0
hsa_piR_014684|gb|DQ590099|Homo_sapiens:6:43093010:43093040:Plus	1	1	1.0	0.0
hsa_piR_007635|gb|DQ580405|Homo_sapiens:11:46740597:46740623:Minus	1	1	1.0	0.0
hsa_piR_001652|gb|DQ572240|Homo_sapiens:6:26212308:26212336:Plus	1	1	1.0	0.0
hsa_piR_020497|gb|DQ598177|Homo_sapiens:6:28939482:28939513:Minus	1	1	1.0	0.0
hsa_piR_019450|gb|DQ596706|Homo_sapiens:4:7083550:7083575:Plus	1	1	1.0	0.0
hsa_piR_000284|gb|DQ570332|Homo_sapiens:9:100068254:100068282:Minus	1	1	1.0	0.0
hsa_piR_020752|gb|DQ598567|Homo_sapiens:8:143742388:143742416:Minus	1	1	1.0	0.0
hsa_piR_002802|gb|DQ573769|Homo_sapiens:1:108575679:108575706:Plus	1	1	1.0	0.0
hsa_piR_005063|gb|DQ576994|Homo_sapiens:5:68520949:68520974:Minus	1	1	1.0	0.0
hsa_piR_009349|gb|DQ582637|Homo_sapiens:7:101892483:101892513:Plus	1	1	1.0	0.0
hsa_piR_010925|gb|DQ584743|Homo_sapiens:6:105462607:105462634:Minus	1	1	1.0	0.0
hsa_piR_012142|gb|DQ586406|Homo_sapiens:4:136555407:136555434:Plus	1	1	1.0	0.0
hsa_piR_007232|gb|DQ579855|Homo_sapiens:5:132231188:132231215:Plus	1	1	1.0	0.0
hsa_piR_004825|gb|DQ576640|Homo_sapiens:19:11317289:11317314:Minus	1	1	1.0	0.0
hsa_piR_018187|gb|DQ595048|Homo_sapiens:Y:11792095:11792120:Plus	2	2	0.6666666666666666	0.0
hsa_piR_005260|gb|DQ577242|Homo_sapiens:3:12890837:12890866:Minus	1	1	0.5	0.0
hsa_piR_022165|gb|DQ600354|Homo_sapiens:3:12890836:12890864:Minus	1	1	0.5	0.0
hsa_piR_016742|gb|DQ593049|Homo_sapiens:1:144106921:144106949:Minus	1	1	0.5	0.0
hsa_piR_017724|gb|DQ594465|Homo_sapiens:1:147565218:147565249:Minus	2	2	0.3666666666666667	0.0
hsa_piR_004308|gb|DQ575882|Homo_sapiens:1:147565217:147565248:Minus	2	2	0.3666666666666667	0.0
hsa_piR_004307|gb|DQ575881|Homo_sapiens:3:170972715:170972744:Plus	2	2	0.3666666666666667	0.0
hsa_piR_017723|gb|DQ594464|Homo_sapiens:3:170972714:170972743:Plus	2	2	0.3666666666666667	0.0
hsa_piR_020022|gb|DQ597499|Homo_sapiens:5:100052269:100052297:Plus	1	1	0.3333333333333333	0.0
hsa_piR_007863|gb|DQ580701|Homo_sapiens:5:100052266:100052295:Plus	1	1	0.3333333333333333	0.0
hsa_piR_020021|gb|DQ597498|Homo_sapiens:8:102038422:102038449:Plus	1	1	0.3333333333333333	0.0
hsa_piR_016745|gb|DQ593052|Homo_sapiens:1:147565220:147565247:Minus	1	1	0.16666666666666666	0.0
